Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1965,1965,t,13.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1966,1966,t,5.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1967,1967,t,6.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1968,1968,t,230.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1969,1969,t,142.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1970,1970,t,250.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1971,1971,t,378.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1972,1972,t,353.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1973,1973,t,148.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1974,1974,t,82.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1975,1975,t,9119.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1976,1976,t,8486.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1977,1977,t,9838.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1978,1978,t,6101.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1979,1979,t,17783.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1980,1980,t,10678.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1981,1981,t,12421.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1982,1982,t,6300.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1983,1983,t,16028.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1984,1984,t,10070.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1985,1985,t,15640.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1986,1986,t,21649.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1987,1987,t,7100.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1988,1988,t,14000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1989,1989,t,2000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1990,1990,t,2000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1991,1991,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1992,1992,t,10500.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1993,1993,t,0.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1994,1994,t,0.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1995,1995,t,54000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1996,1996,t,68550.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1997,1997,t,73500.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1998,1998,t,57300.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,1999,1999,t,45000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2000,2000,t,67230.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2001,2001,t,16000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2002,2002,t,31000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2003,2003,t,39000.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2004,2004,t,48310.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2005,2005,t,40009.000000,I,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2006,2006,t,47621.000000,I,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2007,2007,t,30855.000000,I,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2008,2008,t,23260.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2009,2009,t,34000.000000,I,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2010,2010,t,24768.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2011,2011,t,14350.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2012,2012,t,14671.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2013,2013,t,15530.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2014,2014,t,10695.100000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2015,2015,t,29500.020000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2016,2016,t,80062.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2017,2017,t,64236.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2018,2018,t,37900.020000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2019,2019,t,36102.270000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2020,2020,t,42603.670000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2021,2021,t,37616.210000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2022,2022,t,9339.740000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2023,2023,t,14.830000,A,
123,'430,Liberia,15,'0111,Wheat,5610,Import quantity,2024,2024,t,41263.830000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1961,1961,1000 USD,1.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1962,1962,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1963,1963,1000 USD,1.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1964,1964,1000 USD,4.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1965,1965,1000 USD,3.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1966,1966,1000 USD,3.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1967,1967,1000 USD,4.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1968,1968,1000 USD,26.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1969,1969,1000 USD,17.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1970,1970,1000 USD,22.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1971,1971,1000 USD,47.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1972,1972,1000 USD,35.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1973,1973,1000 USD,19.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1974,1974,1000 USD,17.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1975,1975,1000 USD,2498.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1976,1976,1000 USD,2089.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1977,1977,1000 USD,2405.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1978,1978,1000 USD,1125.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1979,1979,1000 USD,5149.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1980,1980,1000 USD,3571.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1981,1981,1000 USD,4146.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1982,1982,1000 USD,2000.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1983,1983,1000 USD,3610.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1984,1984,1000 USD,2853.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1985,1985,1000 USD,3411.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1986,1986,1000 USD,3788.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1987,1987,1000 USD,1210.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1988,1988,1000 USD,2200.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1989,1989,1000 USD,400.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1990,1990,1000 USD,380.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1991,1991,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1992,1992,1000 USD,1200.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1993,1993,1000 USD,0.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1994,1994,1000 USD,0.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1995,1995,1000 USD,9700.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1996,1996,1000 USD,13600.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1997,1997,1000 USD,11400.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1998,1998,1000 USD,7400.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,1999,1999,1000 USD,6300.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2000,2000,1000 USD,9400.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2001,2001,1000 USD,2500.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2002,2002,1000 USD,4700.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2003,2003,1000 USD,6000.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2004,2004,1000 USD,7300.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2005,2005,1000 USD,6500.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2006,2006,1000 USD,8570.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2007,2007,1000 USD,6170.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2008,2008,1000 USD,5250.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2009,2009,1000 USD,8700.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2010,2010,1000 USD,5400.000000,I,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2011,2011,1000 USD,5566.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2012,2012,1000 USD,5425.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2013,2013,1000 USD,5692.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2014,2014,1000 USD,3692.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2015,2015,1000 USD,10573.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2016,2016,1000 USD,28694.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2017,2017,1000 USD,23008.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2018,2018,1000 USD,10411.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2019,2019,1000 USD,8791.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2020,2020,1000 USD,12258.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2021,2021,1000 USD,13089.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2022,2022,1000 USD,3888.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2023,2023,1000 USD,2.000000,A,
123,'430,Liberia,15,'0111,Wheat,5622,Import value,2024,2024,1000 USD,10698.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1961,1961,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1962,1962,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1963,1963,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1964,1964,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1965,1965,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1966,1966,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1967,1967,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1968,1968,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1969,1969,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1970,1970,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1971,1971,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1972,1972,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1973,1973,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1974,1974,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1975,1975,t,552.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1976,1976,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1977,1977,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1978,1978,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1979,1979,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1980,1980,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1981,1981,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1982,1982,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1983,1983,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1984,1984,t,1591.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1985,1985,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1986,1986,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1987,1987,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1988,1988,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1989,1989,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1990,1990,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1991,1991,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1992,1992,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1993,1993,t,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1994,1994,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1995,1995,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1996,1996,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1997,1997,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1998,1998,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,1999,1999,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2000,2000,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2001,2001,t,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2002,2002,t,50.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2003,2003,t,50.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2004,2004,t,2926.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2005,2005,t,2926.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2006,2006,t,3.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2007,2007,t,58.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2008,2008,t,58.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2009,2009,t,58.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2010,2010,t,58.000000,E,
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2011,2011,t,93.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2012,2012,t,53.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2013,2013,t,18675.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2015,2015,t,25633.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2018,2018,t,0.150000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2019,2019,t,0.500000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5910,Export quantity,2020,2020,t,0.120000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1961,1961,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1962,1962,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1963,1963,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1964,1964,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1965,1965,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1966,1966,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1967,1967,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1968,1968,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1969,1969,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1970,1970,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1971,1971,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1972,1972,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1973,1973,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1974,1974,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1975,1975,1000 USD,61.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1976,1976,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1977,1977,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1978,1978,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1979,1979,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1980,1980,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1981,1981,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1982,1982,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1983,1983,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1984,1984,1000 USD,133.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1985,1985,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1986,1986,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1987,1987,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1988,1988,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1989,1989,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1990,1990,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1991,1991,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1992,1992,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1993,1993,1000 USD,0.000000,A,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1994,1994,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1995,1995,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1996,1996,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1997,1997,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1998,1998,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,1999,1999,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2000,2000,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2001,2001,1000 USD,0.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2002,2002,1000 USD,9.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2003,2003,1000 USD,9.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2004,2004,1000 USD,471.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2005,2005,1000 USD,471.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2006,2006,1000 USD,13.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2007,2007,1000 USD,7.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2008,2008,1000 USD,7.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2009,2009,1000 USD,7.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2010,2010,1000 USD,7.000000,E,
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2011,2011,1000 USD,27.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2012,2012,1000 USD,11.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2013,2013,1000 USD,5671.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2015,2015,1000 USD,5861.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2018,2018,1000 USD,0.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2019,2019,1000 USD,0.000000,X,Estimated data using trading partners database
123,'430,Liberia,15,'0111,Wheat,5922,Export value,2020,2020,1000 USD,0.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,1995,1995,t,47299.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,1996,1996,t,44900.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,1997,1997,t,27555.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,1998,1998,t,21000.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,1999,1999,t,50410.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2000,2000,t,66732.590000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2001,2001,t,48845.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2002,2002,t,84479.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2003,2003,t,103449.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2004,2004,t,51056.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2005,2005,t,67244.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2006,2006,t,96250.000000,I,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2007,2007,t,38390.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2008,2008,t,4646.000000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2009,2009,t,54175.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2010,2010,t,36250.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2011,2011,t,43182.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2012,2012,t,15112.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2013,2013,t,4863.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2014,2014,t,61339.200000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2015,2015,t,242823.000000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2016,2016,t,184718.350000,A,
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2017,2017,t,306396.030000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2018,2018,t,400820.400000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2019,2019,t,395726.980000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2020,2020,t,350856.500000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2021,2021,t,386157.050000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2022,2022,t,336565.600000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2023,2023,t,458120.460000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5610,Import quantity,2024,2024,t,414869.420000,X,Estimated data using trading partners database
90,'324,Guinea,15,'0111,Wheat,5622,Import value,1995,1995,1000 USD,10682.000000,A,
188,'659,Saint Kitts and Nevis,15,'0111,Wheat,5610,Import quantity,2007,2007,t,0.000000,A,
90,'324,Guinea,15,'0111,Wheat,5622,Import value,1996,1996,1000 USD,12000.000000,I,
188,'659,Saint Kitts and Nevis,15,'0111,Wheat,5610,Import quantity,2008,2008,t,0.000000,E,
90,'324,Guinea,15,'0111,Wheat,5622,Import value,1997,1997,1000 USD,6831.000000,A,
